"URI de la canción","Nombre de la canción","URI(s) del artista","Nombre(s) del artista","URI del álbum","Nombre del álbum","URI(s) del artista del álbum","Nombre(s) del artista del álbum","Fecha de lanzamiento del álbum","URL de la imagen del álbum","Número de disco","Número de la canción","Duración de la canción (ms)","URL de vista previa de la canción","Explícito","Popularidad","ISRC","Añadido por","Añadido en"
"spotify:track:4XZBYwhkFitFJ3D2eKmyTb","MOVING ON","spotify:artist:6Eyg4Z5vW6eV1ze8HcWxEL","lonelyrari","spotify:album:5iINL1gILuVkgOASlTFTHn","MOVING ON","spotify:artist:6Eyg4Z5vW6eV1ze8HcWxEL","lonelyrari","2020-03-07","https://i.scdn.co/image/ab67616d0000b273a9c311af5f1100684a791c2e","1","1","146124","https://p.scdn.co/mp3-preview/4c2dc80ddebb132e37b31640dae7b20d1e1e9a68?cid=9950ac751e34487dbbe027c4fd7f8e99","true","38","QM42K2075846","","2022-08-06T18:43:58Z"
"spotify:track:5EYDF0TKyPRuHsOwiRh8WX","Rain","spotify:artist:4KRGxIhi1WlsiS13XorIeG","Graham Riley","spotify:album:1VqDU6Xd68UBR9u5jTeMw5","Rain","spotify:artist:4KRGxIhi1WlsiS13XorIeG","Graham Riley","2018-10-26","https://i.scdn.co/image/ab67616d0000b2734c00462f15788b9bc98aec25","1","1","189581","https://p.scdn.co/mp3-preview/a5cadcc0a7f70ee8376def23da65154241fce4b4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","5","QZES51862523","","2022-08-06T18:41:23Z"
"spotify:track:7pmLi2drbQTrVAjd8NCeDs","I Didn't Realize How Empty My Bed Was Until You Left","spotify:artist:7Lcln0AXqNHMahrca8KVpy","Roderick Porter","spotify:album:6YvAY8KhVZFB5y5NPdSR5S","I Didn't Realize How Empty My Bed Was Until You Left","spotify:artist:7Lcln0AXqNHMahrca8KVpy","Roderick Porter","2018-10-27","https://i.scdn.co/image/ab67616d0000b273284a0def2f6da1952f2cf85b","1","1","170906","https://p.scdn.co/mp3-preview/43e250a0545a94671ec110793161b7589d4ac579?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","QZES51874654","","2022-08-06T18:40:46Z"
"spotify:track:3aV254YEc0rjMOmAGyOQcy","Blood Pressure","spotify:artist:1J9Z9bhqkgyqseEi85cbyx","Mutemath","spotify:album:7vi0pZ4Jtra58ryrKOy93i","Odd Soul","spotify:artist:1J9Z9bhqkgyqseEi85cbyx","Mutemath","2011-09-27","https://i.scdn.co/image/ab67616d0000b273d74df6e29ecb173aeb48b1b7","1","3","183826","https://p.scdn.co/mp3-preview/3635e4e6600f8f3c0a2b8a73b3194eaa25180bfc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","USWB11102264","","2022-08-06T18:40:29Z"
"spotify:track:1ssGCkWfXfXYSPoADNSb0P","Alkaline","spotify:artist:2AfU5LYBVCiCtuCCfM7uVX","Kota the Friend","spotify:album:4eosP6b4AHx0GA5Z9WVu0D","FOTO","spotify:artist:2AfU5LYBVCiCtuCCfM7uVX","Kota the Friend","2019-05-15","https://i.scdn.co/image/ab67616d0000b273c38a6416ad397465bf4d1b47","1","5","190252","https://p.scdn.co/mp3-preview/5d2d33813ecb052bbac268c69a83f0c7bb7dd53b?cid=9950ac751e34487dbbe027c4fd7f8e99","true","41","TCADS1806459","","2022-08-06T18:35:26Z"
"spotify:track:3Qbq86Xn8DKFKuFq6kUfBe","NEEDS","spotify:artist:2AfU5LYBVCiCtuCCfM7uVX","Kota the Friend","spotify:album:6LiZ2IqRLAb9uqz6NEMsdT","MEMO","spotify:artist:2AfU5LYBVCiCtuCCfM7uVX","Kota the Friend","2022-07-08","https://i.scdn.co/image/ab67616d0000b2738f44e0781273f7172f82e8fc","1","6","222937","https://p.scdn.co/mp3-preview/ca59cd116f6e56e47cc19fbbd084209e9e0e1c68?cid=9950ac751e34487dbbe027c4fd7f8e99","true","23","QZMER2181699","","2022-08-06T18:33:46Z"
"spotify:track:3MrZcAFdNmtPVbob9QYvs4","DITTO","spotify:artist:3hOdow4ZPmrby7Q1wfPLEy","Aries","spotify:album:1eLp5qe0nJkOb3rzqnbme0","BELIEVE IN ME, WHO BELIEVES IN YOU","spotify:artist:3hOdow4ZPmrby7Q1wfPLEy","Aries","2021-11-12","https://i.scdn.co/image/ab67616d0000b2734bc2f112800b4f738cc3fe1a","1","9","150322","https://p.scdn.co/mp3-preview/00b400c3dae5aa09ee66f75f24f31ff4078fd91d?cid=9950ac751e34487dbbe027c4fd7f8e99","true","45","USQX92100230","","2022-08-06T18:27:56Z"
"spotify:track:58k32my5lKofeZRtIvBDg9","HONEST","spotify:artist:5SXuuuRpukkTvsLuUknva1","Baby Keem","spotify:album:7Cw4LObzgnVqSlkuIyywtI","DIE FOR MY BITCH","spotify:artist:5SXuuuRpukkTvsLuUknva1","Baby Keem","2019-07-19","https://i.scdn.co/image/ab67616d0000b273683757f1fd40a7f7ef64bec1","1","2","172672","https://p.scdn.co/mp3-preview/d97fc527cfad8f68b21f1c3f6e786897dd2b393d?cid=9950ac751e34487dbbe027c4fd7f8e99","true","76","QM6N21900313","","2022-08-06T18:13:27Z"
"spotify:track:101Kv3023FGqi0EPwkR6Gj","Ghost","spotify:artist:6NwdT3GPUajFQ9IvBYe0cu, spotify:artist:6AWdGez5g1jxpfl9XD4wI3","K. Roosevelt, Amir Obe","spotify:album:24Xhewf0gIPHK1hA4WVZeu","Bloom","spotify:artist:6NwdT3GPUajFQ9IvBYe0cu","K. Roosevelt","2019-11-14","https://i.scdn.co/image/ab67616d0000b273b6b32c39f4bb829a4750fee1","1","8","179130","https://p.scdn.co/mp3-preview/209044143b9cda2826448dfc5eec78eb8819bb6a?cid=9950ac751e34487dbbe027c4fd7f8e99","true","23","QZHZD1967078","","2022-08-01T22:40:54Z"
"spotify:track:2eboVKnF6z6ZKYfes44nnK","My Mind","spotify:artist:3Gqiis0rAfH17FbgrQgynE","Zeph France","spotify:album:7lc3gk3yRSjAieKNqmfYLE","My Mind","spotify:artist:3Gqiis0rAfH17FbgrQgynE","Zeph France","2021-09-10","https://i.scdn.co/image/ab67616d0000b273f35ebff8eb82a0747a74f921","1","1","207046","https://p.scdn.co/mp3-preview/19ea302f32fbf0d1e90e3c5c8ddefc92bb212f9c?cid=9950ac751e34487dbbe027c4fd7f8e99","true","23","QZMEM2133722","","2022-08-01T22:18:57Z"
"spotify:track:3Dp3tKFL5tn0h9LHnZAEKk","Tenderness Kindness","spotify:artist:34qyuX5yO72yzL8Z4JclBc","Nate Traveller","spotify:album:3hzt5mEdhd9YF81TGH1pOx","Born Erased","spotify:artist:34qyuX5yO72yzL8Z4JclBc","Nate Traveller","2022-07-15","https://i.scdn.co/image/ab67616d0000b273b83c8c6c103bdf2890d0af19","1","3","103282","https://p.scdn.co/mp3-preview/02be3965d112466dfb1bcc730a473ea53421493d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","QM24S2202974","","2022-07-31T06:34:37Z"
"spotify:track:0N9C80kcgL0xXGduKnYKWi","Love Lost","spotify:artist:4LLpKhyESsyAXpc4laK94U, spotify:artist:4W48hZAnAHVOC2c8WH8pcq","Mac Miller, The Temper Trap","spotify:album:1XEycvgUklYgcYEUf7vbij","I Love Life, Thank You","spotify:artist:4LLpKhyESsyAXpc4laK94U","Mac Miller","2022-07-22","https://i.scdn.co/image/ab67616d0000b2732e8e9d480a55d914e1c5ff3b","1","5","162875","https://p.scdn.co/mp3-preview/11672303ece574ee5325c4173f85a71746dc0755?cid=9950ac751e34487dbbe027c4fd7f8e99","true","4","USA2P2212493","","2022-07-31T06:27:46Z"
"spotify:track:1c30r2e9SgkvjikuJBR7ms","•NOTDEAD!•","spotify:artist:1ueFyDvrq8tCjAd6x8AVxD","Tom The Mail Man","spotify:album:3wSkJjnc6ayPUKr8X8ucUK","•NOTDEAD!•","spotify:artist:1ueFyDvrq8tCjAd6x8AVxD","Tom The Mail Man","2022-07-28","https://i.scdn.co/image/ab67616d0000b27322112f7e25e8380d88afe162","1","1","190188","https://p.scdn.co/mp3-preview/49911b72191d0a3f89213a3e00828d924e429061?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","GBKPL2205572","","2022-07-31T06:24:38Z"
"spotify:track:0EI4uBD1FwnaBkrT8ZKFiH","Don't Think About It (Too Much)","spotify:artist:5563zF4rPG0TfzZHRRTnsy","Druzu","spotify:album:2N4vKXrgcudMIwwmLlOBrS","Don't Think About It (Too Much)","spotify:artist:5563zF4rPG0TfzZHRRTnsy","Druzu","2017-12-04","https://i.scdn.co/image/ab67616d0000b273573235c6494059a41897a56f","1","1","217062","https://p.scdn.co/mp3-preview/b46cd753a3d9d9842310220768c9e5881b241e52?cid=9950ac751e34487dbbe027c4fd7f8e99","true","31","usl4q1742468","","2022-07-25T08:26:32Z"
"spotify:track:39ZCoAQVRkBsAIo0kO8f1f","RAINCLOUDS","spotify:artist:1hrOvw6197WGlXcIBJAp7v, spotify:artist:6ERytyft8dcTGIVtiuNpxp, spotify:artist:0CTpeTOAvzc1FOlPj4uYWV","veggi, KhakiKid, Ben Beal","spotify:album:4Est34UxJXBcf28dnrIgGR","RAINCLOUDS","spotify:artist:1hrOvw6197WGlXcIBJAp7v, spotify:artist:6ERytyft8dcTGIVtiuNpxp, spotify:artist:0CTpeTOAvzc1FOlPj4uYWV","veggi, KhakiKid, Ben Beal","2021-10-22","https://i.scdn.co/image/ab67616d0000b273a29a7c2e7b13e6ed484b8650","1","1","163058","https://p.scdn.co/mp3-preview/357dad1afc94339b84d8d29af63e97e3e548b723?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","GBKPL2167602","","2022-07-24T21:29:52Z"
"spotify:track:4LNy8pgXJZwBvMe7CeJUC6","Runnin","spotify:artist:1pmY5q8eybXnnrwOEFqQ1M","Jiubel","spotify:album:0De2G5UeVbbXgEFkmWtZIy","Runnin","spotify:artist:1pmY5q8eybXnnrwOEFqQ1M","Jiubel","2021-11-12","https://i.scdn.co/image/ab67616d0000b2734d94215341b0d9bde531935d","1","1","146400","https://p.scdn.co/mp3-preview/feb58c5cd29fe7a2222d26c544018b8d519a0baa?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","US4HB2100395","","2022-07-24T21:17:40Z"
"spotify:track:1LCgehdvJ91SgSRuI7Ez90","VERY ALONE","spotify:artist:1m0t5VYISq6TcyMo7UqLMz","Zaia","spotify:album:3MFv8OuVq7MKHRMoAKwFjK","VERY ALONE","spotify:artist:1m0t5VYISq6TcyMo7UqLMz","Zaia","2020-05-13","https://i.scdn.co/image/ab67616d0000b2732b0d34c893adcd610852e621","1","4","131146","https://p.scdn.co/mp3-preview/3c4c93dd74a08f3397f3dd90ee7c0fbddbba3ebe?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","USQX91901682","","2022-07-24T21:09:09Z"
"spotify:track:1cU4IAgm2gve5LvqSG9jZV","Unfold","spotify:artist:0ntN2Cg64nMZB7OR52uSsV","BLAKE","spotify:album:08gwsEmAsS6eavfYYwLP71","Unfold","spotify:artist:0ntN2Cg64nMZB7OR52uSsV","BLAKE","2016-09-24","https://i.scdn.co/image/ab67616d0000b273f08d4018cdc50d1f69a35de1","1","1","192857","https://p.scdn.co/mp3-preview/a666c8aa6863d6bcc6cfc4584b9741278d74b881?cid=9950ac751e34487dbbe027c4fd7f8e99","true","27","QZS1Z1615199","","2022-07-24T10:05:23Z"
"spotify:track:5aysvKjGKnX9sse9mIm7LY","Summertime Silence","spotify:artist:7pAPdjGwblD7qvfnVNCtZ8","FruitPunchLoverBoy","spotify:album:185kiPDfetExVqWRVHjTos","Summertime Silence","spotify:artist:7pAPdjGwblD7qvfnVNCtZ8","FruitPunchLoverBoy","2018-12-05","https://i.scdn.co/image/ab67616d0000b2738d1dbf49a7a0da42a92a779f","1","1","178622","https://p.scdn.co/mp3-preview/2811738e9187b292e455254be4d24c5c95e9dd07?cid=9950ac751e34487dbbe027c4fd7f8e99","true","16","QZES81883124","","2022-07-24T10:03:57Z"
"spotify:track:3IwPcJ6zaj6y8VK3mzOxyA","MEMO (feat. Samuellimàta)","spotify:artist:2AfU5LYBVCiCtuCCfM7uVX, spotify:artist:409alu73pwoQjjGBRyIYEK","Kota the Friend, Samuellimàta","spotify:album:6LiZ2IqRLAb9uqz6NEMsdT","MEMO","spotify:artist:2AfU5LYBVCiCtuCCfM7uVX","Kota the Friend","2022-07-08","https://i.scdn.co/image/ab67616d0000b2738f44e0781273f7172f82e8fc","1","14","271500","https://p.scdn.co/mp3-preview/7e8816447a85c27dc144cf701e0b3a413b42986c?cid=9950ac751e34487dbbe027c4fd7f8e99","true","23","QZLBC2200305","","2022-07-14T22:21:42Z"
"spotify:track:1aZZxBPDRDste8ANE1Z6Of","FONE CALL","spotify:artist:2AfU5LYBVCiCtuCCfM7uVX","Kota the Friend","spotify:album:6LiZ2IqRLAb9uqz6NEMsdT","MEMO","spotify:artist:2AfU5LYBVCiCtuCCfM7uVX","Kota the Friend","2022-07-08","https://i.scdn.co/image/ab67616d0000b2738f44e0781273f7172f82e8fc","1","10","240339","https://p.scdn.co/mp3-preview/85f9015bd9dc69469adf2fa81a138e3c9c3386f6?cid=9950ac751e34487dbbe027c4fd7f8e99","true","18","QZLBC2200312","","2022-07-09T18:38:47Z"
"spotify:track:55VyOimioTWguToI29eMD4","FATHER'S DAY","spotify:artist:2AfU5LYBVCiCtuCCfM7uVX","Kota the Friend","spotify:album:6LiZ2IqRLAb9uqz6NEMsdT","MEMO","spotify:artist:2AfU5LYBVCiCtuCCfM7uVX","Kota the Friend","2022-07-08","https://i.scdn.co/image/ab67616d0000b2738f44e0781273f7172f82e8fc","1","9","253232","https://p.scdn.co/mp3-preview/eb9f305988b872981e104f80baa5b07cb1aa7970?cid=9950ac751e34487dbbe027c4fd7f8e99","true","16","QZLBC2200311","","2022-07-09T18:36:33Z"
"spotify:track:2f6O9Os5EDdTHGvc1P4efs","SOHO HOUSE (feat. Hello O'shay)","spotify:artist:2AfU5LYBVCiCtuCCfM7uVX, spotify:artist:3YzuOhp0V0YIuaukc7U3Rp","Kota the Friend, Hello O'shay","spotify:album:6LiZ2IqRLAb9uqz6NEMsdT","MEMO","spotify:artist:2AfU5LYBVCiCtuCCfM7uVX","Kota the Friend","2022-07-08","https://i.scdn.co/image/ab67616d0000b2738f44e0781273f7172f82e8fc","1","7","268151","https://p.scdn.co/mp3-preview/f012bb17aa69d3486ccd3dc099824d9bc9ad9c75?cid=9950ac751e34487dbbe027c4fd7f8e99","true","28","QZLBC2200306","","2022-07-09T17:32:48Z"
"spotify:track:2cOzsZEZXpBD5kJUe0IsV5","365 DAYS OF PEACE","spotify:artist:2AfU5LYBVCiCtuCCfM7uVX","Kota the Friend","spotify:album:6LiZ2IqRLAb9uqz6NEMsdT","MEMO","spotify:artist:2AfU5LYBVCiCtuCCfM7uVX","Kota the Friend","2022-07-08","https://i.scdn.co/image/ab67616d0000b2738f44e0781273f7172f82e8fc","1","1","244446","https://p.scdn.co/mp3-preview/73ffb718977632f8badaf0b4c51f949a9f918816?cid=9950ac751e34487dbbe027c4fd7f8e99","true","21","QZLBC2200308","","2022-07-09T15:37:13Z"
"spotify:track:0flSGzqHO12p9fU9kqaHGE","Flaws And Sins","spotify:artist:4MCBfE4596Uoi2O4DtmEMz","Juice WRLD","spotify:album:1btu0SV2DOI5HoFsvUd78F","Death Race For Love (Bonus Track Version)","spotify:artist:4MCBfE4596Uoi2O4DtmEMz","Juice WRLD","2019-03-08","https://i.scdn.co/image/ab67616d0000b2738b27d35aa2c6dcf99895d664","1","9","218348","","true","73","USUG11900387","","2022-07-03T06:12:24Z"
"spotify:track:55XOUxXsBBbC07PD3Zml3F","Maze","spotify:artist:4MCBfE4596Uoi2O4DtmEMz","Juice WRLD","spotify:album:1btu0SV2DOI5HoFsvUd78F","Death Race For Love (Bonus Track Version)","spotify:artist:4MCBfE4596Uoi2O4DtmEMz","Juice WRLD","2019-03-08","https://i.scdn.co/image/ab67616d0000b2738b27d35aa2c6dcf99895d664","1","2","144090","","true","66","USUG11900319","","2022-07-03T06:08:55Z"
"spotify:track:54gKoDB4IUyA3qB6mxmGkD","Shorty","spotify:artist:2848adRcxvgWNRcz1g1tQD","Felly","spotify:album:4l6Sigp44FLM2r3IlzOjIS","Wild Strawberries","spotify:artist:2848adRcxvgWNRcz1g1tQD","Felly","2017-08-18","https://i.scdn.co/image/ab67616d0000b2733f7a60a95af40fb4db3fd0d2","1","4","175500","https://p.scdn.co/mp3-preview/3af57863482f2f41eb0cac2d20cd154325be580f?cid=9950ac751e34487dbbe027c4fd7f8e99","true","27","QMKSC1700121","","2022-06-29T08:40:41Z"
"spotify:track:3MofalYFJSmFr5I2MRQtUL","LaLa","spotify:artist:2X4GEvrPvuF61jxYR1d9RL, spotify:artist:1gUi2utSbJLNPddYENJAp4","Danny Diamonds, Abhi The Nomad","spotify:album:3NqEoQBQExjVPnorX1G4ej","LaLa","spotify:artist:2X4GEvrPvuF61jxYR1d9RL","Danny Diamonds","2018-07-23","https://i.scdn.co/image/ab67616d0000b27395b5da0f0c4f44e827f36ed4","1","1","222746","https://p.scdn.co/mp3-preview/e7a101cf5b08f6762017d7069c7a0bdb9879bc28?cid=9950ac751e34487dbbe027c4fd7f8e99","true","2","QZDA71807308","","2022-06-27T20:30:33Z"
"spotify:track:3VmrLy4WZLHDgTXENCIz2p","Kool Aid and Frozen Pizza","spotify:artist:4LLpKhyESsyAXpc4laK94U","Mac Miller","spotify:album:7xHyZoZLGHVUCdZwG16Zd3","Kool Aid and Frozen Pizza","spotify:artist:4LLpKhyESsyAXpc4laK94U","Mac Miller","2010-07-26","https://i.scdn.co/image/ab67616d0000b2730d581a8b03de14922da0caad","1","1","157737","https://p.scdn.co/mp3-preview/3f9e954016f0e0a6dfb13e313daf8986e69ee914?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","USQY51782508","","2022-06-26T18:43:43Z"
"spotify:track:4brX8MJs5hxErgq48f9REO","Stay","spotify:artist:4LLpKhyESsyAXpc4laK94U","Mac Miller","spotify:album:6f6tko6NWoH00cyFOl4VYQ","The Divine Feminine","spotify:artist:4LLpKhyESsyAXpc4laK94U","Mac Miller","2016-09-16","https://i.scdn.co/image/ab67616d0000b2732e92f776279eaf45d14a33fd","1","3","326426","https://p.scdn.co/mp3-preview/47d5d9c829b72598b89973d1733ed6002845f47e?cid=9950ac751e34487dbbe027c4fd7f8e99","true","64","USWB11601435","","2022-06-26T18:28:28Z"
"spotify:track:2hwOoMtWPtTSSn6WHV7Vp5","Blue World","spotify:artist:4LLpKhyESsyAXpc4laK94U","Mac Miller","spotify:album:5sY6UIQ32GqwMLAfSNEaXb","Circles","spotify:artist:4LLpKhyESsyAXpc4laK94U","Mac Miller","2020-01-17","https://i.scdn.co/image/ab67616d0000b273d9d8f1a08476cd347fbea313","1","3","209440","https://p.scdn.co/mp3-preview/211d9b466428e95e92dc32a645744cb59f614f36?cid=9950ac751e34487dbbe027c4fd7f8e99","true","73","USWB11801009","","2022-06-26T18:09:53Z"
"spotify:track:4ai7fpzyfaGBlMX5kZGmYu","Berlin","spotify:artist:2AfU5LYBVCiCtuCCfM7uVX","Kota the Friend","spotify:album:3idITLQy0iL9yOz86eLtLM","Berlin","spotify:artist:2AfU5LYBVCiCtuCCfM7uVX","Kota the Friend","2019-12-17","https://i.scdn.co/image/ab67616d0000b273ae4563a4510601d6d6a36062","1","1","98181","https://p.scdn.co/mp3-preview/1d9c8d72a81b66d3f8224786681419643577b1db?cid=9950ac751e34487dbbe027c4fd7f8e99","true","26","TCAEO1953956","","2022-06-22T23:51:16Z"
"spotify:track:3rmdGvsWNH1YSwUSz140SW","Just Ride","spotify:artist:1L2dgYrQs4HZDHfYB2klTF","Jack Miller","spotify:album:6bzPZUr1oofbiph8bgT8UT","Just Ride","spotify:artist:1L2dgYrQs4HZDHfYB2klTF","Jack Miller","2020-12-20","https://i.scdn.co/image/ab67616d0000b2733d9d5b57dba4824282aa7cae","1","1","200389","https://p.scdn.co/mp3-preview/8d3c9a98f0e1aac4b9fd0d28e1cca70a8bad226b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","18","QZNWX2043023","","2022-06-20T23:48:26Z"
"spotify:track:2UOexcU6WDBHCHb3N1DbDe","Dash!","spotify:artist:74I1OZLPe4FfiSkopSbLcg","Ayce Comet","spotify:album:4MtsjLMLLt86uV41ts0ukV","Dash!","spotify:artist:74I1OZLPe4FfiSkopSbLcg","Ayce Comet","2020-04-11","https://i.scdn.co/image/ab67616d0000b273a2f0d3418f686cddffdd7864","1","1","130402","https://p.scdn.co/mp3-preview/fbd9e5e831f01e69c35154d22e0a2e02c0fbe22a?cid=9950ac751e34487dbbe027c4fd7f8e99","true","30","QZDA82010819","","2022-06-20T23:43:23Z"
"spotify:track:5zM7HIfwKpjSC6gNrDFug4","RENO","spotify:artist:6JygKoUdCYpjiwjQFFolI7","Ryan Librada","spotify:album:3c23kz2JVHYuhEOCc8ih8e","RENO","spotify:artist:6JygKoUdCYpjiwjQFFolI7","Ryan Librada","2020-11-14","https://i.scdn.co/image/ab67616d0000b27388ba97c9f7052c328ecc135a","1","1","149538","https://p.scdn.co/mp3-preview/9f653fc35a4df3aee5329d4d58f1622c2aa32da5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","QZNWS2015602","","2022-06-20T23:37:14Z"
"spotify:track:0GOlg96EBayEDSH2qvCR01","Up Up","spotify:artist:6PE8wWhRb5kaxl1zXHuFTr","KID E$s","spotify:album:4k0Sp823Ic65nWuFce4Ak0","Up Up","spotify:artist:6PE8wWhRb5kaxl1zXHuFTr","KID E$s","2022-06-01","https://i.scdn.co/image/ab67616d0000b273baab60e81f16d8efe042f640","1","1","122493","https://p.scdn.co/mp3-preview/61386000e529a7216eeadac472df8a8c85faec86?cid=9950ac751e34487dbbe027c4fd7f8e99","true","12","QZHNB2238827","","2022-06-01T11:18:48Z"
"spotify:track:10UVEdUnZaCRGr5vFuWBBr","Go With The Flow","spotify:artist:4pejUc4iciQfgdX6OKulQn","Queens of the Stone Age","spotify:album:7twfmpN1hLIELM96TBe3P2","Songs For The Deaf","spotify:artist:4pejUc4iciQfgdX6OKulQn","Queens of the Stone Age","2002","https://i.scdn.co/image/ab67616d0000b273682d58aa64593d0c9d5aabb4","1","9","187106","","false","38","USIR10211290","","2022-05-13T22:51:26Z"
"spotify:track:5lFiVtPvszsRUHFH2QGr9Z","Watercolor Memories","spotify:artist:2a7SZUT1TgxXcvDbucLW2L, spotify:artist:0x7qiZJaal6j8qS7yCydFk","Lastclass., Savage Ga$p","spotify:album:6ky4FFHsp47GaYCOy7zmaU","From Me, To You","spotify:artist:2a7SZUT1TgxXcvDbucLW2L","Lastclass.","2020-10-30","https://i.scdn.co/image/ab67616d0000b273545bf7eae53aba5eb0e01c6c","1","8","113290","https://p.scdn.co/mp3-preview/0769741194a4e56b33a289243f2cd74d24959775?cid=9950ac751e34487dbbe027c4fd7f8e99","true","16","QZMHN2059697","","2022-04-08T17:11:14Z"
"spotify:track:25ndwd0OLtkQLkFBaS9RjT","Violets","spotify:artist:6wUAn24MOirNVNqQM47fda","Joshua Golden","spotify:album:38yuckLnYIM6TqyKeSQsRU","Violets","spotify:artist:6wUAn24MOirNVNqQM47fda","Joshua Golden","2021-02-19","https://i.scdn.co/image/ab67616d0000b273ec281546c5b1defaa331cf46","1","1","115263","https://p.scdn.co/mp3-preview/26c7ccdefcd9701a8a01a0f4f5a8d40380bf1691?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","QZAKB2011691","","2022-04-08T17:03:06Z"
"spotify:track:6iKwtznICou14DzcTcXB2w","Play This At My Funeral (feat. Landon Cube)","spotify:artist:7d3WFRME3vBY2cgoP38RDo, spotify:artist:04ei5kNgmDuNAydFhhIHnD","Lil Skies, Landon Cube","spotify:album:2Nzf9d8bYm8lnfHv0PEFbh","Play This At My Funeral (feat. Landon Cube)","spotify:artist:7d3WFRME3vBY2cgoP38RDo, spotify:artist:04ei5kNgmDuNAydFhhIHnD","Lil Skies, Landon Cube","2022-03-25","https://i.scdn.co/image/ab67616d0000b273bbf53f1bd02ab0eb782a5d34","1","1","186279","https://p.scdn.co/mp3-preview/ca03aa2ea89ef00af29deeba32f2961ddae83c71?cid=9950ac751e34487dbbe027c4fd7f8e99","true","42","USAT22202437","","2022-04-08T16:49:32Z"
"spotify:track:5Im9BMrf0xkFD4xNHiKDUl","RFGL","spotify:artist:3XlPXxJwM5utJ5D0PiBugV, spotify:artist:3jeXY6LJU0ZiKhXoXa9rRw","whiterosemoxie, PmBata","spotify:album:4UTAFypc6vOhVu74J0Srpn","RFGL","spotify:artist:3XlPXxJwM5utJ5D0PiBugV, spotify:artist:3jeXY6LJU0ZiKhXoXa9rRw","whiterosemoxie, PmBata","2022-03-25","https://i.scdn.co/image/ab67616d0000b2734365334bdcdfc55002466cf0","1","1","150133","https://p.scdn.co/mp3-preview/553e5293672097c5c4ce2b99fbca0188d160f1e9?cid=9950ac751e34487dbbe027c4fd7f8e99","true","21","QMCE32200270","","2022-04-08T16:42:56Z"
"spotify:track:3eNwP64oXiB9xXIZMCFQ8v","FWM2","spotify:artist:1ueFyDvrq8tCjAd6x8AVxD","Tom The Mail Man","spotify:album:1nEasgzWx61CJchM2eXNvM","Sunset Visionary, Vol. 2","spotify:artist:1ueFyDvrq8tCjAd6x8AVxD","Tom The Mail Man","2022-04-08","https://i.scdn.co/image/ab67616d0000b2734040cda29b45f5800e301505","1","2","124000","https://p.scdn.co/mp3-preview/be1e0cc3da68238f40df1e15a7cc894d796a4eb9?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","GBKPL2288491","","2022-04-08T16:22:01Z"
"spotify:track:6byaKxMUNVLoODRQfkqalx","Resurrection - Axwell's Recut Club Version","spotify:artist:4CuipEvwcoQggmCV8jpKF9, spotify:artist:1xNmvlEiICkRlRGqlNFZ43","Michael Calfan, Axwell","spotify:album:57LJYj1EAJ6DmWaRbYZvVA","Resurrection","spotify:artist:4CuipEvwcoQggmCV8jpKF9","Michael Calfan","2011-11-21","https://i.scdn.co/image/ab67616d0000b27393928350c0301d3edffbb92c","1","1","300585","https://p.scdn.co/mp3-preview/2de636883ae65f86129351257bca33831df1182b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","GBKCF1100196","","2022-03-26T11:58:42Z"
"spotify:track:2MtNLZ5Xh2L5KPkrMNdaIf","Can i love you","spotify:artist:41tlGPBvFWRfo0lU6PZEcF","Shiloh Dynasty","spotify:album:793f5ffaNlZrscMfV45tWB","Rain","spotify:artist:3BeWtgOxqSaSCCvVi20zvo, spotify:artist:41tlGPBvFWRfo0lU6PZEcF","9smkr, Shiloh Dynasty","2021-05-02","https://i.scdn.co/image/ab67616d0000b273e38a0cd612aaa5b99644c642","1","4","130274","https://p.scdn.co/mp3-preview/b6cbd65261ddf6b0e96af4de068fac77dd3026b8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","TCJPO2161548","","2022-03-18T17:50:53Z"
"spotify:track:7pdF27mSDuPWhppnHAmWHa","whoa (mind in awe)","spotify:artist:15UsOTVnJzReFVN1VCnxy4","XXXTENTACION","spotify:album:1qsQOC4Jn0fnaUZLAbs4dz","SKINS","spotify:artist:15UsOTVnJzReFVN1VCnxy4","XXXTENTACION","2018-12-07","https://i.scdn.co/image/ab67616d0000b273da9e59639a9759d8952890c6","1","4","157776","https://p.scdn.co/mp3-preview/f26a4732dc3aea744f85d67c6a90e37a223427c5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","USUYG1226220","","2022-03-18T17:31:32Z"
